,ip.src,port.src,ip.dst,port.dst,proto,ssl_flag,tls_version,sni_flag,cert_chain_len,self_cert_flag,valid_avg,valid_std,expire_flag,age_avg,san_dns_num_avg,consistent_flag,cert_num,fw_pkt_l_max,fw_pkt_l_min ,fw_pkt_l_avg,fw_pkt_l_var,fw_pkt_l_std,fw_byt_s,fw_pkt_s,fw_iat_min,fw_iat_max,fw_iat_avg,fw_iat_std,fw_iat_tot,fw_fin_cnt,fw_syn_cnt,fw_rst_cnt,fw_psh_cnt,fw_ack_cnt,fw_urg_cnt,fw_ece_cnt,fw_cwr_cnt,fw_10_p,fw_20_p,fw_30_p,fw_40_p,fw_50_p,fw_60_p,fw_70_p,fw_80_p,fw_90_p,fw_duration,bw_pkt_l_max,bw_pkt_l_min ,bw_pkt_l_avg,bw_pkt_l_var,bw_pkt_l_std,bw_byt_s,bw_pkt_s,bw_iat_min,bw_iat_max,bw_iat_avg,bw_iat_std,bw_iat_tot,bw_fin_cnt,bw_syn_cnt,bw_rst_cnt,bw_psh_cnt,bw_ack_cnt,bw_urg_cnt,bw_ece_cnt,bw_cwr_cnt,bw_10_p,bw_20_p,bw_30_p,bw_40_p,bw_50_p,bw_60_p,bw_70_p,bw_80_p,bw_90_p,bw_duration,fl_pkt_l_max,fl_pkt_l_min ,fl_pkt_l_avg,fl_pkt_l_var,fl_pkt_l_std,fl_byt_s,fl_pkt_s,fl_iat_min,fl_iat_max,fl_iat_avg,fl_iat_std,fl_iat_tot,fl_fin_cnt,fl_syn_cnt,fl_rst_cnt,fl_psh_cnt,fl_ack_cnt,fl_urg_cnt,fl_ece_cnt,fl_cwr_cnt,fl_10_p,fl_20_p,fl_30_p,fl_40_p,fl_50_p,fl_60_p,fl_70_p,fl_80_p,fl_90_p,fl_duration,fw_hdr_len,bw_hdr_len,down_up_ratio,fw_seg_avg,bw_seg_avg,fw_seg_cnt,bw_seg_cnt,fl_seg_cnt,conn_state
875,10.12.11.103,49361,217.29.53.132,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9877077284854455,0.0,0,1,398,40,110.125,15681.109375,133.870339721474,471.2215227889116,4.278969559944713,0.0003290000004199,0.5909060000003592,0.2670870000000442,0.2559316397166074,1.8696090000003096,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,159.4000000000001,281.1,1.8696090000003096,1009,40,192.0,112218.57142857143,361.830991854853,933.094875754246,4.859869144553365,0.0,0.590726999999788,0.2057668571427971,0.2617146171750548,1.4403679999995802,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.4403679999995802,1009,40,148.33333333333334,62400.35555555556,258.5682188698445,1190.088408859623,8.023067924896337,0.0,0.590726999999788,0.1246406000000206,0.2168679068823188,1.8696090000003096,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,151.0000000000001,331.19999999999993,1.8696090000003096,160,140,1.525539160045403,0,0,0,0,0,SF
876,10.12.11.103,49362,217.29.53.132,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9877077284909723,0.0,0,1,877,40,223.5,71960.45,282.7650182670331,835.4656085348624,3.7381011567555373,1.4000000192027072e-05,1.2570120000000315,0.2972394444444338,0.4272460493320413,2.675154999999904,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.59999999999992,281.1,413.8,516.9999999999999,2.675154999999904,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,837.9266026293254,4.01776207973571,0.0,1.256789000000026,0.2488947777778271,0.4341006892186622,2.240053000000444,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,2.240053000000444,1009,40,216.42105263157896,85127.92797783937,299.7620011107838,1537.1008752354116,7.102362993548837,0.0,1.256789000000026,0.1407982105263152,0.3229850790750739,2.67516599999999,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,191.0,429.6,569.7999999999997,2.67516599999999,200,180,0.839821029082774,0,0,0,0,0,SF
877,10.12.18.101,49334,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360097474189,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1296.2106460126372,11.783733145569428,0.0005030000002079,0.1773570000004838,0.0969860000000803,0.0899640357330455,0.6789020000005621,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.6789020000005621,1009,40,192.0,112218.57142857143,361.830991854853,2609.2274240686893,13.589726167024423,0.0,0.1771060000000943,0.0735849999999637,0.0907228610569223,0.5150949999997465,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.5150949999997465,1009,40,148.26666666666668,62389.39555555554,258.545510408479,3275.877814468301,22.09449964794268,0.0,0.1771060000000943,0.0452601333333708,0.0771753812697794,0.6789020000005621,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.6789020000005621,160,140,1.5272727272727273,0,0,0,0,0,SF
878,10.12.18.101,49335,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360097532408,0.0,0,1,829,40,236.66666666666663,68452.22222222222,277.50450446794554,35.77144925793042,0.15114696869548067,8.50000005812035e-05,59.01013299999977,7.44308675000002,20.836416827293743,59.54469400000016,0,2,1,4,8,0,0,0,40.0,40.0,40.0,42.400000000000006,52.0,194.4,330.79999999999995,423.2000000000001,534.6,59.54469400000016,1009,40,192.0,112218.57142857143,361.830991854853,3745.527104904466,19.50795367137743,0.0,0.1791250000005675,0.0512611428571939,0.0865112070612907,0.3588280000003578,0,1,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.3588280000003578,1009,40,217.125,88090.984375,306.5350170317686,58.34272991645554,0.268705722125299,0.0,59.01006099999995,3.72154337500001,14.743774603232476,59.54469400000016,0,3,1,6,15,0,0,0,40.0,40.0,40.0,40.0,42.0,52.0,180.5,398.0,645.0,59.54469400000016,180,140,0.6309859154929578,0,0,0,0,0,RSTO
879,10.12.18.101,49336,37.187.205.187,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,411,40,135.75,25278.1875,183.58717275452557,18.18215789868095,0.13393854805658156,0.0003900000001522,29.71753900000021,9.954814000000018,17.115177841670437,29.864442000000054,0,2,1,1,3,0,0,0,40.0,40.0,40.0,42.400000000000006,46.0,49.6,87.89999999999986,195.6000000000001,303.30000000000007,29.864442000000054,44,40,42.0,4.0,2.8284271247461903,0.0,0.0,0.0,0.0005879999998796,0.0002939999999398,0.0004157787872526,0.0005879999998796,0,1,0,0,2,0,0,0,40.4,40.8,41.2,41.6,42.0,42.4,42.8,43.2,43.6,0.0005879999998796,411,40,104.5,18806.58333333333,150.22616283457418,20.99486740786916,0.20090782208487235,0.0,29.71752600000036,4.977407000000009,12.120274592342213,29.864442000000054,0,3,1,1,5,0,0,0,40.0,40.0,40.0,40.0,42.0,44.0,48.0,52.0,231.5,29.864442000000054,80,40,0.15469613259668508,0,0,0,0,0,RSTO
880,10.12.19.102,49332,193.33.133.88,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,5.182940740317057,0.05007672212866722,0.0003550000001268,74.33968900000036,23.963229800000043,34.08481108943476,119.81614900000022,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,119.81614900000022,243,40,81.4,6531.039999999999,90.35374923045528,3.409338432620227,0.041883764528504015,0.0,74.3396389999998,23.875599800000053,34.16097223502292,119.37799900000029,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,119.37799900000029,409,40,93.45454545454544,13281.702479338845,120.87130646796504,8.579807643049525,0.09180728022718364,0.0,74.33941099999993,10.892382363636402,24.9261985123734,119.81620600000042,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,119.81620600000042,120,100,0.6553945249597424,0,0,0,0,0,SF
881,10.12.11.103,49363,217.197.116.29,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,410,40,103.66666666666669,18787.22222222222,150.14881506913954,5.141022291456158,0.049591854901506346,0.0002029999996011,74.9549020000004,24.197521999999843,34.35728102656588,120.98760999999922,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,231.0,120.98760999999922,243,40,81.4,6531.039999999999,90.35374923045528,3.3756980676119195,0.041470492231104654,0.0,74.95488399999977,24.113530999999966,34.43043070216053,120.56765499999985,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,120.56765499999985,410,40,93.54545454545456,13339.15702479339,121.13245942881176,8.504998757228803,0.09091835406172677,0.0,74.95476099999996,10.998879272727208,25.13670822132098,120.98767199999928,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,120.98767199999928,120,100,0.6543408360128617,0,0,0,0,0,SF
882,10.12.18.101,49337,185.15.208.84,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,135.25,25003.6875,182.58765018478115,18.029573566259185,0.133305534685835,0.0002979999999297,29.816711999999825,10.002085333333222,17.160230120578436,30.006255999999667,0,2,1,1,3,0,0,0,40.0,40.0,40.0,42.400000000000006,46.0,49.6,87.69999999999987,194.80000000000013,301.9000000000001,30.006255999999667,44,40,42.0,4.0,2.8284271247461903,0.0,0.0,0.0,0.0004030000000057,0.0002015000000028,0.0002849640328222,0.0004030000000057,0,1,0,0,2,0,0,0,40.4,40.8,41.2,41.6,42.0,42.4,42.8,43.2,43.6,0.0004030000000057,409,40,104.16666666666669,18602.80555555555,149.41006213326685,20.82898979466172,0.1999583020287525,0.0,29.81670099999974,5.001042666666611,12.157375297138204,30.006255999999667,0,3,1,1,5,0,0,0,40.0,40.0,40.0,40.0,42.0,44.0,48.0,52.0,230.5,30.006255999999667,80,40,0.15526802218114602,0,0,0,0,0,RSTO
883,10.12.18.101,49338,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360097594272,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1193.2365184605642,10.847604713277857,0.0005560000008699,0.1925259999998161,0.1053557142857763,0.0978837495271165,0.7374900000004345,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.7374900000004345,1009,40,192.0,112218.57142857143,361.830991854853,2402.458229580732,12.51280327906631,0.0,0.1922450000001845,0.079918142857163,0.0987504206209532,0.5594270000001416,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.5594270000001416,1009,40,148.26666666666668,62389.39555555554,258.545510408479,3015.6341102912443,20.33925883739598,0.0,0.1922450000001845,0.0491660000000289,0.083907819613482,0.7374900000004345,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.7374900000004345,160,140,1.5272727272727273,0,0,0,0,0,SF
884,10.12.18.101,49339,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360097648438,0.0,0,1,813,40,234.88888888888889,66371.43209876544,273.2542060263869,35.529761688073165,0.1512619939416549,1.2999999853491316e-05,58.9770840000001,7.437426749999986,20.825341978184387,59.49941399999989,0,2,1,4,8,0,0,0,40.0,40.0,40.0,42.400000000000006,52.0,194.4,330.79999999999995,423.2000000000001,531.4000000000001,59.49941399999989,1009,40,192.0,112218.57142857143,361.830991854853,3935.232629640756,20.496003279378936,0.0,0.1733170000006794,0.0487899999999561,0.0822726532922233,0.3415299999996932,0,1,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.3415299999996932,1009,40,216.125,86882.234375,304.4246759599709,58.11821945002696,0.2689102114518309,0.0,58.977022000000034,3.718713374999993,14.73571136954796,59.49941399999989,0,3,1,6,15,0,0,0,40.0,40.0,40.0,40.0,42.0,52.0,180.5,398.0,637.0,59.49941399999989,180,140,0.6357615894039735,0,0,0,0,0,RSTO
885,10.12.18.101,49340,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360097709202,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1270.6351876423969,11.551228978567243,0.0004320000007282,0.1747900000000299,0.0989381428571505,0.0918242554487905,0.6925670000000537,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.6925670000000537,1009,40,192.0,112218.57142857143,361.830991854853,2568.385166044151,13.37700607314662,0.0,0.1746300000004339,0.0747551428572218,0.092296185584972,0.523286000000553,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.523286000000553,1009,40,148.26666666666668,62389.39555555554,258.545510408479,3211.2416560416937,21.65855433481358,0.0,0.1746300000004339,0.0461711333333369,0.0787707858409923,0.6925670000000537,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.6925670000000537,160,140,1.5272727272727273,0,0,0,0,0,SF
886,10.12.18.101,49341,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.984236009776383,0.0,0,1,893,40,243.77777777777777,77281.06172839506,294.8579224718991,36.85076332728266,0.1511653919533017,1.300000076298602e-05,59.011788999999226,7.442179624999994,20.837446074819688,59.537436999999954,0,2,1,4,8,0,0,0,40.0,40.0,40.0,42.400000000000006,52.0,194.4,330.79999999999995,423.2000000000001,547.4000000000001,59.537436999999954,1009,40,192.0,112218.57142857143,361.830991854853,3814.150954102216,19.86536955261571,0.0,0.1747320000004038,0.0503388571428981,0.0848104709544222,0.3523720000002868,0,1,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.3523720000002868,1009,40,221.125,93225.984375,315.3427500355764,59.42479519230905,0.26873847458364747,0.0,59.01172199999928,3.721089812499997,14.744332526334857,59.537436999999954,0,3,1,6,15,0,0,0,40.0,40.0,40.0,40.0,42.0,52.0,180.5,398.0,677.0,59.537436999999954,180,140,0.6125797629899726,0,0,0,0,0,RSTO
887,10.12.19.102,49333,193.33.133.88,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,5.16346546358752,0.04988855520374415,0.0004309999994802,74.62836200000038,24.05361300000004,34.27517207614874,120.2680650000002,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,120.2680650000002,243,40,81.4,6531.039999999999,90.35374923045528,3.3909891470351035,0.04165834332966958,0.0,74.62805500000013,24.004795199999897,34.31774864290996,120.0239759999995,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,120.0239759999995,409,40,93.45454545454544,13281.702479338845,120.87130646796504,8.547571250034597,0.09146233827858032,0.0,74.62774499999978,10.933461999999963,25.05392632167434,120.2680819999996,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,120.2680819999996,120,100,0.6553945249597424,0,0,0,0,0,SF
888,10.12.11.103,49364,217.197.116.29,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,410,40,103.66666666666669,18787.22222222222,150.14881506913954,5.4526529010440905,0.05259793795219381,0.0003159999996569,74.8322390000003,22.814582599999994,33.32907168630549,114.07291299999996,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,231.0,114.07291299999996,243,40,81.4,6531.039999999999,90.35374923045528,3.5870733545307947,0.04406724022765104,0.0,74.83233800000016,22.692594199999984,33.43172486112745,113.46297099999992,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,113.46297099999992,410,40,93.54545454545456,13339.15702479339,121.13245942881176,9.020541851413164,0.09642950472842063,0.0,74.83211500000016,10.370270000000016,24.2133176775863,114.07297000000015,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,114.07297000000015,120,100,0.6543408360128617,0,0,0,0,0,SF
889,10.12.18.101,49342,193.33.133.88,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,412,40,136.0,25416.0,184.08693598406165,18.12128026578624,0.1332447078366635,0.0003059999999095,29.821187999999893,10.00665133333314,17.160178138292736,30.019953999999416,0,2,1,1,3,0,0,0,40.0,40.0,40.0,42.400000000000006,46.0,49.6,87.99999999999987,196.0000000000001,304.00000000000006,30.019953999999416,44,40,42.0,4.0,2.8284271247461903,0.0,0.0,0.0,0.0004539999999906,0.0002269999999953,0.000321026478652,0.0004539999999906,0,1,0,0,2,0,0,0,40.4,40.8,41.2,41.6,42.0,42.4,42.8,43.2,43.6,0.0004539999999906,412,40,104.66666666666669,18908.888888888887,150.63421479420492,20.919419130356168,0.19986706175499525,0.0,29.821176999999807,5.003325666666569,12.158472958639384,30.019953999999416,0,3,1,1,5,0,0,0,40.0,40.0,40.0,40.0,42.0,44.0,48.0,52.0,232.0,30.019953999999416,80,40,0.15441176470588236,0,0,0,0,0,RSTO
890,10.12.18.101,49343,37.187.205.187,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,411,40,135.75,25278.1875,183.58717275452557,18.087089435561005,0.1332382278862689,0.0002379999996264,29.86772000000019,10.00713799999994,17.19993915608225,30.021413999999822,0,2,1,1,3,0,0,0,40.0,40.0,40.0,42.400000000000006,46.0,49.6,87.89999999999986,195.6000000000001,303.30000000000007,30.021413999999822,44,40,42.0,4.0,2.8284271247461903,0.0,0.0,0.0,0.0006270000003496,0.0003135000001748,0.0004433559520512,0.0006270000003496,0,1,0,0,2,0,0,0,40.4,40.8,41.2,41.6,42.0,42.4,42.8,43.2,43.6,0.0006270000003496,411,40,104.5,18806.58333333333,150.22616283457418,20.88509222117265,0.19985734182940335,0.0,29.867597999999816,5.00356899999997,12.180990607299282,30.021413999999822,0,3,1,1,5,0,0,0,40.0,40.0,40.0,40.0,42.0,44.0,48.0,52.0,231.5,30.021413999999822,80,40,0.15469613259668508,0,0,0,0,0,RSTO
891,10.12.19.102,49334,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360097819155,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,638.1167434584324,5.801061304167567,0.0006210000001374,0.4205270000002201,0.1970082857142188,0.1884778513759905,1.3790579999995316,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,1.3790579999995316,1009,40,192.0,112218.57142857143,361.830991854853,1234.8775734662718,6.431654028470165,0.0,0.4203779999998005,0.1554809999999114,0.1960299107554674,1.08836699999938,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,1.08836699999938,1009,40,148.26666666666668,62389.39555555554,258.545510408479,1612.6950425585835,10.87698994531419,0.0,0.4203779999998005,0.0919371999999687,0.1597753056490129,1.3790579999995316,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,1.3790579999995316,160,140,1.5272727272727273,0,0,0,0,0,SF
892,10.12.19.102,49335,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.984236009786522,0.0,0,1,893,40,223.4,73290.24000000002,285.36573024804505,1345.5553608098217,6.023076816516659,1.1999999514955562e-05,0.701162999999724,0.1844756666666095,0.2547869840470424,1.660280999999486,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,504.1999999999998,1.660280999999486,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,1377.4418036343236,6.604675670063352,0.0,0.7009949999992386,0.1514078888888737,0.2574135430925535,1.362670999999864,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,1.362670999999864,1009,40,216.3684210526316,85827.07479224376,300.9904410675447,2476.0689830049405,11.443763239380655,0.0,0.7009949999992386,0.0873838421052584,0.1943519058468332,1.6602929999999103,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,423.2000000000001,572.9999999999998,1.6602929999999103,200,180,0.8401969561324978,0,0,0,0,0,SF
893,10.12.19.102,49336,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360097931424,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,820.7600051110883,7.461454591918985,0.0005020000007789,0.2975620000006529,0.1531681428571443,0.143705022393713,1.0721770000000106,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,1.0721770000000106,1009,40,192.0,112218.57142857143,361.830991854853,1669.5569214566517,8.695608965920059,0.0,0.2972129999998287,0.1150005714285466,0.1435681651154076,0.8050039999998262,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.8050039999998262,1009,40,148.26666666666668,62389.39555555554,258.545510408479,2074.2843765534776,13.990227359848095,0.0,0.2972129999998287,0.0714784666666673,0.1227396347644828,1.0721770000000106,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,1.0721770000000106,160,140,1.5272727272727273,0,0,0,0,0,SF
894,10.12.19.102,49337,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360097976736,0.0,0,1,877,40,221.8,71170.56000000001,281.2088192073641,1084.669241900272,4.890303164563895,0.0002119999999194,0.8792499999999563,0.2272070000000086,0.3119781664075077,2.0448630000000776,1,2,0,4,9,0,0,0,40.0,40.0,40.0,40.0,46.0,123.1999999999999,280.4,410.6,502.5999999999999,2.0448630000000776,1009,40,208.55555555555557,99640.91358024692,334.8074488086814,1059.8340402654535,5.081782824927588,0.0,0.8790389999994659,0.1967813333333955,0.3199667464844974,1.7710320000005595,1,1,0,3,9,0,0,0,40.0,40.0,40.0,40.0,40.0,43.2,96.19999999999996,275.8000000000001,596.2,1.7710320000005595,1009,40,215.52631578947367,84700.24930747921,299.00805794066866,2002.5703320301743,9.291535118088722,0.0,0.8790389999994659,0.107624842105284,0.2383326424695776,2.044872000000396,2,3,0,7,18,0,0,0,40.0,40.0,40.0,40.0,40.0,50.39999999999999,190.4,423.2000000000001,569.7999999999997,2.044872000000396,200,180,0.8462578899909828,0,0,0,0,0,SF
895,10.12.18.101,49344,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.984236009800949,0.0,0,1,398,40,110.0,15651.0,133.74175542012728,1294.6850237302997,11.769863852093634,0.0004300000000512,0.1740049999998518,0.0971002857143373,0.0900373709906098,0.6797020000003613,1,2,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.400000000000006,50.8,158.8000000000001,280.4,0.6797020000003613,1009,40,192.0,112218.57142857143,361.830991854853,2600.3022077425576,13.54324066532582,0.0,0.1738540000005741,0.0738375714285471,0.0910707911845159,0.5168629999998302,1,1,0,3,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.5168629999998302,1009,40,148.26666666666668,62389.39555555554,258.545510408479,3272.0221508820305,22.068494722675563,0.0,0.1738540000005741,0.0453134666666907,0.0772542469225645,0.6797020000003613,2,3,0,5,14,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,50.39999999999999,150.8000000000001,330.79999999999995,0.6797020000003613,160,140,1.5272727272727273,0,0,0,0,0,SF
896,10.12.18.101,49345,185.130.212.105,443,1,1,3,1,1,1.0,172800000.0,0.0,0,0.9842360098038947,0.0,0,1,813,40,234.88888888888889,66371.43209876544,273.2542060263869,35.258914851354966,0.15010890901712143,1.4000000192027072e-05,59.41832400000021,7.494558500000039,20.98055430846816,59.95646800000032,0,2,1,4,8,0,0,0,40.0,40.0,40.0,42.400000000000006,52.0,194.4,330.79999999999995,423.2000000000001,531.4000000000001,59.95646800000032,1009,40,192.0,112218.57142857143,361.830991854853,3794.9592550170737,19.76541278654726,0.0,0.1788870000000315,0.050593428571379,0.085284806968495,0.354153999999653,0,1,0,2,7,0,0,0,40.0,40.0,40.0,40.0,40.0,42.4,61.399999999999935,113.60000000000008,482.20000000000033,0.354153999999653,1009,40,216.125,86882.234375,304.4246759599709,57.67517859791177,0.26686028269710477,0.0,59.41825599999993,3.74727925000002,14.845764722467123,59.95646800000032,0,3,1,6,15,0,0,0,40.0,40.0,40.0,40.0,42.0,52.0,180.5,398.0,637.0,59.95646800000032,180,140,0.6357615894039735,0,0,0,0,0,RSTO
897,10.12.18.101,49346,185.15.208.84,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,135.25,25003.6875,182.58765018478115,18.02082747975645,0.13324086861187764,9.299999965151072e-05,29.82138900000064,10.006939666666767,17.16010566198021,30.0208190000003,0,2,1,1,3,0,0,0,40.0,40.0,40.0,42.400000000000006,46.0,49.6,87.69999999999987,194.80000000000013,301.9000000000001,30.0208190000003,44,40,42.0,4.0,2.8284271247461903,0.0,0.0,0.0,0.0004189999999653,0.0002094999999826,0.0002962777412926,0.0004189999999653,0,1,0,0,2,0,0,0,40.4,40.8,41.2,41.6,42.0,42.4,42.8,43.2,43.6,0.0004189999999653,409,40,104.16666666666669,18602.80555555555,149.41006213326685,20.81888572060588,0.19986130291781645,0.0,29.821312000000034,5.003469833333384,12.158470489919411,30.0208190000003,0,3,1,1,5,0,0,0,40.0,40.0,40.0,40.0,42.0,44.0,48.0,52.0,230.5,30.0208190000003,80,40,0.15526802218114602,0,0,0,0,0,RSTO
898,10.12.19.102,49338,193.33.133.88,80,1,0,0,0,0,,0.0,0.0,0,0.0,0.0,0,0,409,40,103.5,18685.25,149.74077600974292,5.137373491247111,0.04963645885262909,0.0003600000000005,74.99445300000025,24.175777799999924,34.3710889960077,120.87888899999962,1,2,0,1,5,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,46.0,52.0,230.5,120.87888899999962,243,40,81.4,6531.039999999999,90.35374923045528,3.381653084635091,0.04154364968839178,0.0,74.99429899999996,24.07106760000006,34.461854984145006,120.3553380000003,1,1,0,2,5,0,0,0,40.0,40.0,40.0,40.0,40.0,41.6,43.2,83.80000000000004,163.40000000000003,120.3553380000003,409,40,93.45454545454544,13281.702479338845,120.87130646796504,8.504378754056566,0.09100016176519671,0.0,74.99415200000021,10.988991454545449,25.13850726512858,120.87890599999992,2,3,0,3,10,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,52.0,243.0,120.87890599999992,120,100,0.6553945249597424,0,0,0,0,0,SF
